user,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
107188,22,30,13,11,131,77,21,220,27,38,21,10,31,67,18,59,23,11
107189,130,157,57,87,149,28,2,91,95,1,9,43,19,55,70,68,5,3
107191,33,20,1,3,17,28,0,27,8,0,1,0,10,4,7,33,7,1
107196,22,19,15,12,49,21,5,33,7,2,1,3,8,18,21,21,4,1
107198,18,12,7,8,37,12,0,18,8,0,4,9,1,13,9,10,2,0
107204,6,5,0,0,6,11,0,36,3,2,3,0,8,4,3,17,7,1
107207,68,57,29,43,89,30,1,94,39,0,34,16,18,31,36,59,14,11
107211,41,35,7,8,31,22,6,52,7,3,2,4,9,13,22,31,16,4
107215,20,27,6,11,49,26,1,119,22,0,4,5,13,67,4,30,13,2
107226,78,69,31,38,132,57,7,139,39,0,4,22,19,68,17,74,18,3
107230,8,14,11,16,41,5,0,41,12,0,2,11,2,34,3,8,3,1
107233,16,15,4,4,13,13,0,24,6,0,3,0,4,5,10,16,3,1
107234,45,44,18,18,105,55,10,141,27,1,8,10,21,61,19,59,10,5
107250,21,18,8,6,25,16,0,37,20,0,8,1,12,11,15,31,1,0
107253,18,7,5,6,24,13,1,44,2,1,1,5,8,19,10,13,8,0
107254,10,10,5,8,53,25,5,75,7,0,5,5,5,36,4,16,5,0
107255,7,14,3,8,66,15,1,76,11,0,8,8,7,47,4,13,6,3
107256,148,84,0,4,182,112,3,266,30,7,58,5,39,68,58,160,36,29
107257,35,36,19,19,60,10,0,44,24,1,9,11,6,44,15,27,5,0
107269,14,28,20,23,24,22,0,69,20,0,23,19,13,33,7,37,9,0
107273,52,52,18,29,87,16,5,76,28,1,6,16,10,34,38,39,8,0
107276,37,20,5,2,14,18,0,22,3,0,1,0,3,1,19,25,1,1
107277,46,40,15,9,55,43,10,147,27,2,8,3,27,44,22,58,15,1
107278,70,53,20,28,83,49,12,117,28,2,41,10,32,28,42,99,3,2
107279,17,7,1,4,19,25,3,73,1,1,7,9,9,11,10,26,11,2
107288,65,35,7,4,86,44,13,126,21,1,10,3,23,36,32,61,21,7
107317,55,45,9,12,81,79,8,200,20,14,29,15,41,57,36,97,23,10
107322,64,61,20,25,87,54,3,183,49,12,16,15,32,65,39,63,32,10
107324,16,14,5,5,21,11,0,36,12,1,6,3,6,15,6,22,3,0
107327,41,39,9,11,36,11,0,35,20,0,18,2,10,16,20,25,4,0
107329,7,5,0,1,13,17,7,41,0,4,1,1,5,8,2,13,3,1
107331,290,182,49,27,150,131,11,238,78,4,57,6,60,48,153,221,48,13
107334,24,16,1,2,47,40,4,82,5,12,8,1,14,13,12,31,13,6
107338,56,48,8,6,18,17,0,50,25,1,7,1,11,16,31,40,5,5
107342,72,51,15,22,88,49,0,98,28,1,18,11,15,50,39,67,9,4
107347,3,3,1,3,31,6,2,38,7,0,2,4,3,16,5,10,0,1
107356,206,175,70,85,228,120,14,345,99,10,48,45,80,113,126,205,53,18
107368,4,2,0,1,11,13,2,33,1,1,1,2,7,4,5,12,5,4
107372,12,13,5,6,26,23,6,47,6,1,4,0,7,10,6,15,4,2
107378,28,27,1,3,17,3,0,14,20,0,6,1,10,20,8,20,1,0
107383,38,34,11,13,37,37,3,65,17,3,5,3,12,19,21,44,10,0
107384,41,34,7,8,28,27,1,44,12,0,10,2,10,13,19,31,6,1
107385,16,23,13,19,43,5,0,28,19,0,3,13,4,28,7,14,2,1
107387,6,8,1,1,20,16,0,33,5,1,2,1,6,8,4,13,7,1
107395,17,7,2,2,17,15,1,28,4,1,2,1,6,10,4,18,3,0
107397,159,126,41,36,130,85,3,241,66,4,51,22,51,77,114,170,33,7
107398,109,95,17,32,162,57,1,93,35,0,7,33,20,59,50,62,33,22
107402,48,53,43,33,42,35,0,114,35,1,6,7,20,28,35,44,13,1
107417,6,17,21,23,24,10,0,38,9,0,2,10,5,26,5,9,4,1
107433,84,63,10,16,80,37,2,106,32,2,28,7,24,62,46,86,19,5
107435,20,19,8,9,39,16,0,50,22,1,6,10,4,42,10,22,3,0
107440,45,28,22,9,40,14,1,45,20,1,7,5,13,21,37,29,1,0
107442,52,38,1,2,38,25,0,35,18,0,5,0,10,19,31,39,5,1
107445,23,16,3,3,27,13,0,41,4,0,2,1,8,15,14,20,6,0
107450,25,25,13,8,49,45,4,139,15,3,5,4,17,40,13,34,14,3
107457,12,11,1,3,59,24,3,53,9,1,10,3,10,27,5,24,2,3
107458,35,18,3,1,18,14,1,17,5,0,7,0,2,1,12,19,6,3
107468,8,7,0,2,15,14,5,49,4,0,1,3,6,14,1,17,6,0
107473,78,59,6,12,51,30,0,38,24,1,11,5,9,19,40,54,7,2
107474,6,9,3,2,25,28,6,103,5,4,2,7,11,28,3,22,13,1
107477,55,34,6,4,28,50,1,104,17,1,14,0,23,15,35,61,16,5
107478,35,28,6,10,67,16,0,37,16,1,6,1,10,23,16,25,8,3
107479,3,7,5,3,23,17,0,38,9,4,3,2,8,20,6,15,7,0
107485,25,24,10,11,34,27,0,44,12,1,8,6,10,12,19,26,5,1
107493,70,46,11,11,52,84,0,132,17,2,11,4,34,29,22,93,9,2
107499,96,79,20,18,54,42,1,60,30,1,10,5,18,15,49,54,12,4
107503,27,17,1,2,33,29,1,46,4,1,1,1,7,12,16,27,5,2
107507,40,42,19,21,36,22,0,37,14,0,4,3,8,7,21,26,7,1
107508,24,25,10,13,42,26,0,65,21,1,2,4,12,31,16,27,6,1
107509,21,34,16,15,34,8,0,21,19,0,3,6,2,20,18,9,1,0
107510,12,28,5,9,11,4,0,19,21,0,6,3,4,8,5,9,2,0
107514,12,11,2,7,29,11,0,23,8,0,3,3,3,18,2,13,0,0
107520,98,102,31,62,208,69,3,240,57,2,9,39,35,126,34,101,23,14
107521,24,30,17,26,36,11,1,14,17,0,12,8,6,20,16,24,0,1
107525,48,36,5,6,33,15,0,18,10,0,8,3,7,4,31,26,3,1
107533,34,23,3,1,30,35,2,70,12,5,13,0,17,16,33,46,5,2
107535,113,67,9,11,79,64,0,114,30,4,24,3,25,34,52,90,20,3
107543,14,23,9,8,43,23,3,79,15,2,7,3,15,32,14,23,5,1
107553,47,17,2,2,38,28,1,56,5,0,9,0,12,25,24,49,5,1
107554,57,34,7,6,14,19,0,54,10,0,2,0,16,8,41,37,12,1
107560,90,59,21,19,108,72,6,137,33,1,27,10,28,43,28,82,11,8
107570,16,8,4,1,18,13,1,19,6,0,0,4,5,8,10,16,0,3
107572,16,13,8,8,24,31,4,60,10,8,3,3,10,15,6,28,1,1
107574,22,23,15,18,46,22,3,41,13,1,16,25,16,27,14,29,2,1
107580,76,66,36,48,103,29,2,105,43,0,10,27,12,74,31,48,12,0
107586,8,15,11,3,11,6,1,35,13,4,7,0,5,12,13,10,2,0
107598,136,139,55,70,236,65,5,173,78,1,42,27,29,63,108,97,21,3
107599,64,53,11,26,71,33,0,131,30,1,4,12,20,57,31,65,5,0
107605,21,10,3,3,21,16,0,34,4,0,1,3,6,16,2,28,5,1
107608,44,30,10,9,58,50,2,163,19,6,8,6,37,50,22,64,28,8
107610,5,3,0,0,22,11,0,32,0,0,3,1,7,20,7,9,2,1
107615,19,11,2,2,29,15,1,26,5,2,1,5,6,15,4,20,3,4
107616,11,15,3,6,19,10,0,29,8,0,6,2,5,16,5,19,1,0
107619,104,62,14,14,33,39,0,58,23,0,25,3,20,20,47,82,9,0
107620,53,31,1,1,32,39,0,47,9,2,4,1,14,12,22,46,6,2
107625,22,46,29,29,61,12,0,33,52,1,3,14,4,28,9,11,3,0
107628,19,18,5,6,20,29,1,46,9,1,0,2,4,13,7,24,5,2
107640,76,71,31,32,124,55,20,188,24,5,51,19,29,53,32,104,23,7
107643,69,80,20,28,83,33,1,50,43,1,7,18,13,32,37,48,9,5
107648,40,43,21,23,30,21,1,38,19,1,8,4,7,15,22,34,6,0
107661,12,17,5,7,24,6,0,26,9,0,3,2,3,19,10,8,3,1
107662,37,29,9,3,13,4,0,33,2,1,4,1,13,5,70,36,1,2
107672,12,4,0,0,34,22,0,61,1,1,1,3,5,39,0,25,2,0
107679,9,6,4,1,14,9,1,34,3,0,2,0,3,9,3,15,5,0
107683,13,7,0,0,6,11,0,36,7,2,11,0,19,15,10,32,6,0
107684,11,5,0,0,10,18,0,28,3,4,6,0,12,6,9,19,8,0
107685,46,49,10,11,34,12,0,30,16,0,4,4,3,12,32,22,5,1
107688,33,19,4,6,37,33,0,67,8,2,6,2,8,24,18,37,11,2
107693,107,95,10,9,96,39,11,120,43,3,10,9,34,37,156,98,8,2
107710,25,22,4,5,17,16,0,39,2,0,2,1,14,13,21,26,6,2
107711,53,69,48,40,70,15,0,56,76,0,27,20,18,19,48,38,1,0
107716,19,16,4,5,33,24,2,64,8,2,11,4,14,16,15,39,4,1
107720,31,40,13,25,66,11,3,55,26,3,17,14,9,46,20,30,4,1
107726,5,7,2,6,59,13,1,70,7,1,0,10,2,50,1,4,4,3
107755,42,37,12,15,38,22,1,34,20,2,9,5,11,13,23,38,2,2
107756,77,57,6,9,58,57,1,88,21,2,12,2,20,25,41,70,11,3
107768,6,7,1,1,34,12,3,74,3,5,1,4,16,30,1,20,4,2
107769,85,90,31,40,82,27,3,151,36,0,31,14,17,37,79,78,11,4
107776,36,23,5,6,31,30,1,75,10,6,9,7,21,18,16,42,7,5
107777,24,10,1,1,7,27,0,58,1,0,2,0,8,3,4,38,30,0
107779,62,39,12,13,72,40,0,68,16,0,10,8,19,35,33,57,7,1
107786,26,17,3,3,13,25,1,47,4,0,6,0,13,9,16,33,9,1
107795,8,6,4,3,15,14,1,56,3,0,1,1,5,19,4,10,11,1
107799,54,28,5,4,29,59,1,96,11,5,13,2,28,19,25,73,10,4
107806,27,25,12,12,28,23,6,65,5,2,1,1,7,13,11,22,11,1
107809,19,37,11,24,88,15,3,117,29,0,2,21,9,68,12,14,10,2
107819,94,81,21,25,76,51,0,77,49,1,29,11,20,27,54,79,6,4
107820,39,44,6,12,105,41,4,156,35,4,40,11,22,69,12,53,15,1
107830,30,12,5,1,10,40,0,46,4,1,2,1,14,3,10,39,12,0
107831,24,15,5,4,3,8,0,25,2,3,2,1,9,3,29,20,2,1
107835,10,10,1,3,16,13,0,48,6,0,2,1,4,15,1,13,6,1
107842,20,18,7,9,44,37,1,96,14,2,7,4,31,30,17,49,5,0
107846,23,16,0,0,30,18,0,26,9,0,8,1,7,15,13,24,2,0
107857,44,12,0,0,20,54,0,62,2,4,1,0,22,8,11,61,9,2
107861,128,130,41,58,236,42,14,176,70,0,19,28,26,98,98,77,23,6
107864,47,66,22,28,202,45,3,166,49,13,2,22,33,104,37,45,18,15
107866,33,55,44,33,66,26,19,164,37,3,6,5,18,38,32,38,13,5
107867,13,8,1,0,12,18,0,29,3,2,5,0,8,4,10,20,5,2
107877,28,19,5,4,21,20,2,37,9,1,8,2,5,8,13,26,2,1
107880,28,21,7,8,20,16,0,28,11,0,4,2,7,12,12,18,2,3
107882,12,26,9,20,36,3,0,27,55,0,5,4,2,21,6,11,2,1
107887,47,28,2,1,16,32,0,45,13,1,6,0,13,10,25,41,6,2
107888,43,28,3,5,52,30,3,75,15,2,11,2,20,26,31,52,7,2
107889,26,18,5,7,30,14,0,25,11,2,5,10,6,16,17,24,3,1
107892,140,76,6,2,70,80,0,117,27,10,19,3,41,27,50,116,16,8
107893,20,9,1,2,21,12,0,22,3,1,3,1,4,11,8,17,2,0
107896,19,9,2,2,7,28,0,43,5,0,8,0,15,5,7,35,9,0
107904,81,63,7,3,102,80,10,121,23,2,12,4,25,35,25,82,11,3
107912,27,30,9,12,30,9,0,18,12,0,2,6,4,9,16,19,3,0
107915,59,43,9,12,33,21,0,54,23,0,3,4,12,17,27,29,15,3
107918,67,28,4,3,24,49,0,93,14,2,14,3,27,17,41,68,17,6
107921,37,29,19,15,69,24,1,49,28,3,30,8,19,24,31,45,4,2
107922,51,43,11,18,87,16,2,51,21,0,8,3,3,36,22,25,7,1
107925,27,20,9,8,21,23,1,65,9,0,2,0,15,22,13,33,9,3
107927,44,37,14,11,39,27,1,53,20,0,11,7,10,18,29,40,7,0
107931,43,43,12,19,83,37,9,149,28,1,8,8,22,60,31,45,13,3
107933,13,12,0,1,32,24,8,99,4,3,2,3,10,31,3,16,14,2
107944,109,51,13,6,27,36,0,42,13,1,17,1,9,8,40,55,8,4
107946,41,37,7,8,35,20,0,38,8,1,6,3,7,19,26,30,4,1
107950,26,37,15,18,37,22,2,47,21,0,3,5,7,18,20,23,4,1
107958,46,26,3,6,28,47,3,129,10,1,9,3,14,40,15,52,13,6
107964,17,20,13,11,44,26,1,115,15,0,2,2,14,43,7,22,15,2
107971,23,20,4,7,18,11,0,20,9,0,7,3,9,5,30,27,1,0
107972,17,13,3,6,31,18,1,31,6,0,1,3,2,12,5,22,4,1
107979,38,24,6,0,46,36,8,102,12,2,15,2,27,27,37,75,7,0
107982,23,25,11,15,72,35,11,162,13,6,12,9,18,62,8,25,26,7
107983,22,15,1,3,37,43,0,77,3,15,14,1,30,21,17,58,13,1
107984,1,5,5,5,28,3,3,33,7,1,2,2,3,11,2,3,1,0
107986,76,103,37,42,133,28,0,129,91,1,19,17,25,90,56,54,14,2
107991,39,27,3,5,13,18,1,42,9,0,5,0,8,8,20,28,15,2
107992,33,14,0,1,17,45,0,49,6,3,1,0,36,3,10,62,1,1
108004,69,71,32,37,101,46,0,136,60,3,16,24,22,76,40,50,7,5
108008,39,19,2,0,43,34,0,56,5,2,0,2,7,15,14,26,9,4
108009,8,8,1,4,17,7,0,84,9,0,1,5,5,68,3,9,10,1
108012,56,48,10,12,37,36,0,51,19,0,4,4,14,13,24,39,9,0
108018,5,6,2,2,16,7,1,53,6,0,2,0,7,18,8,11,3,0
108028,26,24,4,4,66,60,29,187,18,4,3,5,18,39,24,48,7,1
108031,46,33,3,4,45,29,5,57,10,2,6,1,8,23,21,37,5,0
108039,59,46,9,5,45,39,1,67,16,1,9,1,19,26,28,55,9,1
108041,10,7,6,6,18,7,1,49,7,0,0,3,3,19,2,6,5,1
108043,45,51,19,28,64,26,2,96,44,2,12,11,12,44,22,39,9,3
108047,39,32,10,12,19,13,0,25,16,1,1,4,9,14,23,25,6,1
108060,18,8,3,0,23,33,5,44,1,1,1,2,10,8,7,25,7,0
108063,37,33,7,9,32,27,1,66,12,2,2,3,14,12,30,38,12,1
108067,10,15,4,4,19,14,6,52,6,1,2,0,10,8,12,24,3,1
108070,49,35,0,1,25,22,1,47,8,1,4,4,7,20,30,34,10,4
108076,93,39,11,5,41,51,0,84,17,3,12,0,27,23,68,83,8,11
108079,29,28,11,10,89,49,7,131,25,10,13,14,23,36,27,47,19,1
108081,80,34,2,3,66,72,3,77,5,1,22,0,18,22,29,100,5,1
108082,121,79,25,26,109,70,6,168,45,1,22,6,24,57,74,103,18,3
108084,52,53,29,18,65,35,1,119,27,2,16,5,23,29,43,40,11,3
108097,16,33,20,27,89,22,2,108,23,0,3,14,14,68,12,29,11,2
108104,136,77,11,21,94,60,2,110,27,1,32,5,31,39,83,135,7,1
108106,28,22,1,0,18,18,1,30,5,0,12,0,3,10,11,33,2,1
108108,20,22,3,2,44,27,2,47,12,1,6,1,9,10,15,29,6,1
108114,96,73,33,26,130,45,6,82,37,0,14,15,21,41,48,59,14,10
108117,11,13,3,10,24,5,1,22,4,0,0,6,1,14,7,3,2,1
108130,78,66,17,19,44,31,0,31,22,0,6,1,17,13,48,55,3,0
108139,57,46,20,10,66,33,0,75,30,0,13,4,12,29,37,37,6,6
108142,171,79,4,2,69,142,20,321,25,9,27,6,64,57,66,186,62,17
108145,18,16,5,6,26,12,0,19,9,0,2,4,4,9,10,10,2,1
108147,10,13,6,8,27,0,0,26,10,0,0,7,2,20,12,7,2,1
108153,35,16,0,0,6,22,0,31,3,2,8,0,8,4,20,26,9,0
108155,47,55,15,16,85,45,11,125,29,2,7,13,23,55,27,51,14,6
108157,27,12,0,0,8,34,0,47,6,3,3,1,11,3,11,31,13,3
108159,27,31,21,21,123,44,7,156,18,4,2,9,18,73,14,41,9,2
108164,36,38,12,16,44,18,1,37,17,2,4,5,4,23,19,19,4,1
108165,26,36,34,29,55,33,8,129,32,0,9,4,20,55,18,47,12,3
108170,32,33,4,5,20,20,0,28,10,0,7,1,7,5,18,22,2,1
108173,36,58,48,53,109,26,8,108,49,2,13,40,19,54,33,27,8,3
108175,24,16,3,1,9,11,0,19,7,0,1,1,7,3,11,14,7,0
108176,78,52,18,15,48,25,3,89,25,1,5,2,15,26,62,52,8,3
108179,14,11,3,1,20,17,6,93,9,4,18,7,11,17,8,25,13,4
108181,30,46,28,34,79,12,5,77,31,2,3,19,8,37,18,16,3,0
108187,72,69,38,23,134,76,15,332,41,7,24,10,50,82,49,106,47,10
108191,29,34,18,28,124,35,2,98,26,0,10,15,19,90,22,43,8,2
108192,17,13,1,4,20,14,0,29,10,0,6,2,5,13,8,21,3,0
108194,63,51,7,21,105,35,0,98,24,2,5,4,15,55,23,50,19,4
108195,51,28,4,6,34,29,1,69,11,3,10,3,13,22,14,44,8,4
108198,15,5,2,0,11,26,0,30,3,5,5,0,8,1,4,21,3,6
108203,28,15,1,1,37,43,5,80,6,2,28,1,18,13,19,62,5,1
108206,30,20,9,21,151,48,2,106,25,0,18,5,7,61,16,55,1,0
108207,25,11,1,3,22,17,2,29,9,0,10,1,3,5,18,19,8,2
108218,12,12,3,7,34,16,1,26,14,2,6,3,14,11,15,17,0,0
108223,91,36,5,3,44,43,5,104,20,2,20,2,24,33,48,90,16,6
108235,108,93,25,27,115,86,16,239,39,6,21,7,54,69,53,130,31,9
108237,19,24,9,8,23,16,1,40,17,0,6,5,9,12,13,15,4,1
108238,4,1,0,0,13,7,0,37,1,0,2,2,6,21,2,10,2,0
108240,52,24,1,1,11,29,0,54,7,0,2,0,8,12,14,34,14,4
108246,20,18,7,6,32,15,6,55,10,0,9,3,7,8,20,14,11,4
108248,157,163,112,92,171,39,5,81,91,2,24,26,28,43,112,84,7,7
108256,69,25,5,9,62,88,6,138,10,3,19,3,39,42,26,108,13,0
108258,28,20,4,5,16,11,0,15,5,0,1,1,3,7,16,20,0,0
108260,66,52,6,7,56,24,1,60,24,0,3,0,14,34,40,29,11,7
108264,21,16,2,11,64,15,0,16,5,0,1,3,3,11,3,10,4,2
108267,72,75,23,37,116,47,3,103,36,12,21,22,40,81,35,72,11,6
108272,35,25,5,3,28,30,1,39,10,2,3,0,12,6,20,33,4,1
108285,125,80,13,14,46,64,0,110,26,1,15,3,31,24,52,104,20,6
108290,55,42,14,19,75,26,2,48,19,0,2,11,8,48,17,36,2,0
108291,54,74,31,60,211,34,2,150,50,0,10,38,16,136,29,54,15,7
108300,12,16,5,8,65,19,0,69,13,2,7,5,10,49,12,19,4,3
108304,32,21,3,4,14,17,0,29,6,1,2,1,11,6,10,28,5,2
108308,98,59,8,9,35,36,3,65,25,1,19,2,15,19,46,75,12,0
108316,92,42,2,2,100,97,8,197,13,3,17,5,28,50,36,114,26,4
108321,121,70,5,6,41,47,2,67,8,0,10,0,15,21,67,90,11,3
108323,32,19,1,4,20,26,1,36,8,1,3,1,9,11,14,22,2,1
108324,41,43,7,12,82,36,0,102,18,5,6,11,24,64,10,38,18,9
108325,57,48,20,21,72,22,0,45,18,1,5,5,8,35,31,36,9,1
108341,18,12,1,4,18,15,0,26,13,0,1,4,8,13,9,22,5,0
108343,59,56,31,37,92,31,10,74,28,1,8,21,7,38,19,37,18,4
108347,79,39,5,1,23,15,0,73,8,1,15,0,12,13,73,52,48,3
108355,95,61,28,24,82,49,4,122,36,1,15,10,16,59,56,74,16,1
108357,89,72,23,14,138,52,5,140,44,0,30,10,23,56,70,73,16,6
108358,77,60,22,15,56,50,0,94,32,2,10,6,30,35,57,73,7,2
108362,128,73,16,17,86,107,7,208,23,3,13,3,38,36,53,142,38,10
108373,53,30,3,4,13,20,0,28,4,0,14,1,6,6,38,51,3,1
108375,42,40,15,18,60,30,6,102,21,1,1,4,10,39,15,28,14,1
108381,171,114,16,18,156,99,5,136,40,8,69,5,40,37,71,147,35,7
108393,65,54,22,13,94,86,3,249,40,20,33,8,47,84,50,100,32,14
108400,42,25,2,2,40,79,3,156,20,20,34,3,74,39,50,126,10,3
108403,172,116,22,18,141,157,13,411,50,27,68,10,88,97,114,255,45,22
108407,5,7,1,3,13,4,4,41,5,5,7,6,7,15,4,15,2,2
108412,51,30,5,4,28,41,4,75,8,0,6,3,16,16,16,51,16,3
108419,81,66,22,18,109,53,3,148,28,5,9,6,23,66,55,67,16,8
108420,31,14,1,1,49,50,2,73,5,7,7,1,13,16,17,50,3,1
108426,30,33,7,9,51,11,1,43,20,0,11,7,2,20,18,21,5,4
108429,33,18,2,1,19,16,0,35,4,1,5,2,13,11,15,33,5,3
108436,25,45,26,41,89,13,1,67,29,0,3,23,6,66,8,16,2,3
108438,9,13,4,2,21,13,7,59,7,0,2,8,4,38,3,9,4,1
108441,15,15,3,3,23,10,1,27,10,0,4,1,7,11,9,12,1,2
108442,92,46,23,13,39,31,1,79,21,2,22,0,13,18,59,62,19,2
108445,24,15,5,6,26,25,0,46,8,0,5,2,14,10,20,35,8,1
108446,50,12,19,2,14,42,1,98,18,2,20,1,22,9,49,71,10,5
108450,31,42,19,24,55,14,4,100,27,0,6,9,9,49,18,26,12,1
108452,23,24,5,7,37,22,0,83,12,4,5,4,14,30,17,25,17,1
108453,2,3,0,4,31,4,0,30,4,0,0,8,0,16,6,0,2,3
108455,41,33,12,8,37,30,1,84,18,4,26,3,26,20,63,48,8,2
108458,6,15,19,17,97,7,6,63,12,0,0,5,0,36,4,2,3,2
108460,26,14,14,6,67,26,7,48,18,2,37,10,12,12,19,35,4,1
108462,29,25,10,16,34,7,0,28,11,0,5,6,4,17,15,13,9,0
108468,42,32,13,13,35,29,1,55,12,1,3,3,13,11,12,39,17,7
108473,160,108,18,13,120,96,9,174,48,6,15,5,30,44,93,119,25,10
108474,22,31,8,17,20,6,0,59,16,0,2,2,4,23,15,14,12,2
108476,104,59,3,4,71,63,1,114,15,4,20,4,22,27,62,93,16,11
108477,46,19,2,1,53,49,1,98,9,1,6,2,22,39,8,50,12,3
108481,58,39,8,11,71,31,0,67,11,0,1,6,5,50,22,45,9,1
108491,8,3,2,3,30,10,1,35,3,0,4,4,4,16,4,7,3,0
108493,54,53,25,19,101,42,8,129,42,2,28,8,28,39,55,65,11,6
108497,63,47,8,10,78,35,0,55,23,0,15,2,8,25,26,54,6,1
108501,129,96,17,16,56,40,0,83,36,1,36,6,25,22,83,89,17,3
108507,28,30,31,14,41,25,5,62,31,1,5,4,14,19,21,32,4,1
108508,19,24,18,26,35,5,0,35,20,0,6,40,3,38,9,10,0,0
108511,50,26,6,5,32,17,0,18,14,0,15,5,3,5,35,27,2,1
108513,40,28,7,7,27,32,0,59,7,2,9,1,25,20,20,57,8,0
108538,156,98,8,8,26,40,0,72,38,4,11,0,21,18,71,91,16,7
108543,14,16,4,8,43,15,4,56,7,1,0,6,7,31,3,17,5,3
108544,83,51,7,11,87,61,1,97,33,5,19,5,23,29,44,78,6,3
108545,47,43,13,14,28,22,0,45,14,4,5,4,12,14,24,39,6,3
108548,28,12,1,2,13,19,1,35,3,1,2,1,8,6,18,26,5,0
108549,17,14,4,5,37,19,2,27,11,0,2,0,2,7,6,10,2,0
108553,44,33,12,5,19,38,3,86,12,13,18,3,26,16,25,52,12,3
108554,99,72,18,22,151,77,8,150,45,4,50,13,38,32,60,98,13,7
108561,38,47,13,12,55,33,1,85,20,4,1,7,16,35,26,43,10,4
108567,96,87,8,20,62,34,3,58,24,0,4,9,19,26,20,61,13,3
108574,36,51,23,24,29,9,0,20,35,1,0,8,9,21,19,20,0,0
108575,7,5,1,2,17,20,2,38,10,6,13,3,24,8,11,17,3,0
108582,161,130,57,75,229,79,3,192,57,3,22,40,23,84,55,105,33,13
108583,26,37,12,9,23,5,0,35,15,0,0,1,2,11,19,12,4,1
108586,46,35,11,14,59,33,0,56,20,1,4,6,14,24,19,35,4,7
108587,56,44,12,14,66,40,1,90,17,2,11,3,17,40,41,52,9,1
108595,24,22,5,6,66,41,1,97,11,1,3,3,8,31,6,26,4,2
108597,30,20,1,3,31,27,0,55,8,9,3,1,15,15,13,32,12,0
108605,100,54,16,16,101,82,1,114,45,1,8,7,31,37,49,90,10,2
108609,47,47,12,11,106,94,39,372,34,31,29,20,44,96,25,74,57,22
108614,55,43,5,4,34,14,1,43,8,1,5,4,11,16,39,35,7,2
108616,57,41,10,6,43,43,0,70,11,3,2,1,16,25,35,51,10,3
108619,74,43,15,17,109,69,11,137,20,0,24,5,31,34,47,90,20,3
108641,70,67,23,34,117,42,7,105,41,2,15,15,26,38,30,68,9,3
108667,144,67,0,4,89,91,0,173,23,1,29,1,31,48,68,133,30,7
108668,54,28,15,9,14,20,0,44,12,1,5,1,20,12,57,46,6,0
108672,11,11,3,1,19,15,0,36,8,0,3,1,6,11,10,21,5,0
108678,3,5,2,3,30,5,0,26,2,0,0,1,2,31,0,6,1,0
108685,11,15,2,3,21,6,0,28,12,0,0,1,4,16,4,11,2,0
108686,25,22,6,14,51,14,0,44,17,0,3,9,4,42,3,21,4,0
108689,57,50,7,13,17,15,1,30,29,0,14,3,11,13,47,37,3,0
108710,10,16,8,7,31,18,8,69,11,0,5,2,14,22,9,17,3,1
108713,13,14,9,4,21,16,0,29,9,2,2,1,6,9,9,18,1,0
108715,125,103,42,32,126,64,12,229,52,8,7,7,36,63,77,86,29,10
108717,11,10,3,5,29,6,0,38,8,0,3,1,5,23,6,21,0,1
108720,49,40,14,14,69,15,1,29,10,1,8,1,8,19,43,29,8,4
108721,87,50,14,12,69,49,2,65,16,3,17,6,15,21,38,72,15,3
108731,62,43,10,7,39,45,0,100,25,4,20,1,23,15,34,66,20,5
108737,94,86,24,28,118,25,2,69,53,0,33,10,9,26,74,52,18,3
108742,31,23,1,3,31,17,0,30,7,1,4,2,5,9,18,15,7,2
108743,21,15,12,8,33,37,14,82,7,2,8,2,22,16,15,43,9,4
108753,55,51,6,12,41,12,0,32,19,0,1,0,5,25,32,32,1,3
108754,43,55,26,37,80,17,2,72,37,0,7,15,13,50,26,30,5,0
108755,51,55,15,23,33,15,0,33,28,1,1,5,3,10,22,24,6,4
108758,78,68,18,26,148,69,3,111,37,2,17,9,29,39,28,71,12,8
108763,142,90,43,12,77,47,4,76,35,1,21,4,22,17,100,88,16,5
108771,29,25,9,7,28,35,1,81,6,4,0,2,18,20,14,31,18,3
108780,21,19,5,6,28,6,0,35,6,0,3,3,2,26,11,12,6,1
108786,48,25,3,2,35,39,1,71,19,2,27,1,23,11,33,64,12,1
108787,29,23,7,2,10,8,0,18,13,1,1,0,5,6,20,12,3,1
108789,10,20,9,10,18,6,5,45,10,1,1,5,3,14,8,7,4,2
108803,64,54,12,16,42,26,1,44,30,2,41,7,16,13,36,56,7,2
108811,10,7,4,4,9,8,0,37,5,0,3,1,6,14,7,11,0,0
108820,94,99,29,34,69,36,7,90,43,0,18,4,23,24,65,73,10,4
108834,41,35,9,8,61,39,5,99,20,1,20,3,27,32,29,53,7,2
108843,11,9,2,3,30,11,3,64,6,0,4,2,6,30,5,15,7,0
108847,95,90,30,33,177,69,4,195,61,5,6,20,39,115,68,82,12,3
108850,139,72,11,8,65,101,3,204,30,4,36,4,49,47,56,143,31,15
108851,69,45,4,0,35,33,3,38,14,1,13,2,11,6,42,37,8,2
108856,86,53,14,10,56,79,3,209,20,16,16,2,36,35,29,82,48,22
108864,13,14,1,0,16,10,2,37,5,3,4,5,11,7,20,17,6,1
108867,3,11,7,5,36,10,1,38,8,1,4,10,11,19,2,18,2,0
