writer,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
nm0797869,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0
nm0798103,2,2,0,0,0,1,0,4,0,0,2,0,1,0,3,2,0,0
nm0798105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0798628,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0798646,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,4,0,0
nm0798788,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0799050,0,0,0,0,3,0,0,2,0,0,0,0,0,4,0,0,0,0
nm0800209,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
nm0800319,0,0,0,0,9,1,0,2,0,0,0,0,1,3,0,1,0,0
nm0800796,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
nm0801728,0,1,1,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0
nm0802027,0,2,2,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0
nm0802561,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0
nm0803203,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0803730,3,0,0,0,2,2,0,0,1,0,0,0,0,1,0,2,0,0
nm0804408,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,2,0,0
nm0805073,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0805756,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0805965,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0806256,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0
nm0806416,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0
nm0806912,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0807977,0,2,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0808414,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
nm0809006,0,0,0,0,6,0,0,1,1,0,0,0,0,5,0,0,0,0
nm0809895,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0
nm0809899,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0810324,0,0,5,5,0,0,0,2,3,0,0,5,0,0,0,0,0,0
nm0811138,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
nm0811279,0,3,4,4,2,0,0,3,0,0,0,3,0,2,0,0,0,0
nm0811360,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
nm0811414,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0811583,4,1,1,0,0,0,0,1,2,0,1,0,0,0,0,1,2,0
nm0811807,1,1,0,1,2,1,0,2,0,0,0,1,1,0,0,1,0,0
nm0812121,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0
nm0812373,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
nm0812513,0,1,3,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0813584,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0
nm0814085,7,9,0,3,3,0,0,1,4,0,3,0,0,1,2,4,0,0
nm0815070,0,0,0,0,2,1,0,5,0,0,0,0,0,1,0,2,1,0
nm0815204,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0
nm0815418,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0
nm0816143,1,3,0,0,3,0,0,3,0,0,1,0,0,0,1,1,1,0
nm0817023,0,0,0,0,0,0,0,6,0,0,0,0,1,7,0,0,1,0
nm0818415,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0
nm0818416,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0
nm0818547,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
nm0818746,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0819487,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,0,0
nm0819613,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0819614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0820669,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0
nm0820934,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0821707,0,1,4,4,0,0,0,2,1,0,0,3,0,0,0,0,0,0
nm0821716,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
nm0823015,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0
nm0824882,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0825010,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
nm0825308,0,5,5,4,5,0,0,0,4,0,0,1,0,2,0,0,0,0
nm0825705,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
nm0825738,0,2,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0825799,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
nm0826042,0,0,0,0,3,3,0,1,0,0,0,1,0,1,0,1,0,0
nm0826369,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
nm0826425,0,2,4,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0
nm0826554,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
nm0826714,3,3,0,1,0,0,0,1,2,0,0,0,0,0,1,1,1,0
nm0827632,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0
nm0827839,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0
nm0827856,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0828177,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
nm0828342,0,0,0,0,2,0,0,3,1,0,0,0,1,3,0,0,0,0
nm0828350,1,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,1,0
nm0829044,0,3,1,3,1,0,0,3,0,0,3,1,0,0,1,1,0,0
nm0829329,3,1,0,0,0,1,0,2,0,0,0,0,1,0,0,4,0,0
nm0829330,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0
nm0829343,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
nm0829739,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0830294,0,7,7,5,7,1,0,0,4,0,0,1,0,2,1,0,0,0
nm0830472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
nm0830760,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0
nm0830969,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
nm0831290,1,0,0,0,2,0,0,1,2,0,8,0,0,1,0,1,0,0
nm0831457,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
nm0831479,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0
nm0831557,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
nm0831919,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0832043,1,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0
nm0832099,1,1,0,1,2,2,0,1,0,0,0,1,2,2,0,2,1,0
nm0833089,4,3,0,0,0,2,0,6,2,0,2,0,1,0,7,1,0,0
nm0833828,0,1,1,3,6,0,0,0,3,0,0,0,0,4,0,0,0,0
nm0834338,2,0,0,0,1,1,0,2,1,0,4,0,0,3,2,6,0,0
nm0834960,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0
nm0835299,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0835732,2,0,0,0,1,2,0,1,0,0,1,0,1,0,1,5,0,0
nm0836001,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0836081,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
nm0837917,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0
nm0838195,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0839397,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0
nm0839812,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,3,0,0
nm0840380,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
nm0840626,0,0,0,0,0,0,0,4,0,0,7,0,5,0,0,6,0,0
nm0840905,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0
nm0841035,0,1,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0
nm0841532,1,3,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0
nm0841910,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0842476,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0842485,0,0,0,0,1,0,0,5,1,1,0,1,0,3,0,0,2,1
nm0842523,0,0,0,1,1,0,0,5,3,0,0,0,2,4,0,0,0,0
nm0842582,0,0,0,3,4,0,0,1,0,0,0,1,0,2,0,0,0,0
nm0843640,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
nm0844896,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0
nm0846969,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
nm0847126,0,0,0,0,0,0,0,2,0,0,5,0,4,0,0,4,0,0
nm0847223,0,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0
nm0847668,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0848217,0,0,0,0,0,2,0,2,0,0,1,0,1,1,0,3,0,1
nm0848496,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0848826,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0849083,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0
nm0849282,9,3,0,0,9,4,0,0,0,0,0,0,0,0,0,3,0,0
nm0849283,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0849786,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
nm0850168,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0
nm0850247,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
nm0850695,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0
nm0850895,0,0,3,3,2,0,0,0,2,0,0,2,0,2,0,0,0,0
nm0851759,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
nm0852313,0,0,0,0,4,1,0,0,0,1,0,3,1,3,0,0,0,0
nm0852430,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0852591,1,1,0,0,5,0,0,3,0,0,0,0,0,2,1,1,0,0
nm0853130,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0853138,0,0,0,0,3,0,0,2,0,0,0,0,1,3,0,1,0,0
nm0853139,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0853380,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0
nm0854185,1,1,1,1,2,0,0,1,0,0,1,1,1,0,1,1,0,0
nm0854789,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0
nm0854976,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0
nm0855035,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0
nm0856270,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0856677,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
nm0856804,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
nm0856842,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0
nm0857620,2,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0
nm0858379,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
nm0858482,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0858686,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0858736,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
nm0858826,0,2,3,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0
nm0859029,8,1,0,0,1,0,0,1,0,0,2,0,0,0,7,5,1,1
nm0859049,8,1,0,0,1,0,0,1,0,0,2,0,0,0,7,5,1,1
nm0859241,1,1,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0
nm0859432,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
nm0859471,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0860155,5,0,0,0,0,6,0,3,0,0,1,0,1,0,1,7,0,0
nm0860219,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0
nm0860292,1,0,0,0,0,4,0,4,0,2,0,0,0,0,0,2,1,1
nm0860513,0,0,0,0,1,0,0,2,1,0,0,0,1,2,0,1,0,0
nm0861636,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0
nm0862122,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
nm0862189,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
nm0862781,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1
nm0864435,2,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0
nm0864471,0,3,0,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0
nm0864812,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
nm0864880,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0865847,0,0,0,0,7,1,0,0,1,0,0,0,0,3,0,0,0,0
nm0866014,0,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,0,0
nm0866058,1,7,2,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0
nm0866062,1,0,0,0,1,2,0,4,0,0,0,1,0,1,1,3,0,0
nm0866063,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0866243,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0
nm0867374,0,1,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0
nm0867718,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
nm0868153,0,0,0,0,0,1,0,4,0,1,0,0,1,1,0,2,1,0
nm0868219,3,6,0,0,0,0,0,3,7,0,4,0,0,0,3,3,1,0
nm0868242,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0870013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0870175,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
nm0870660,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
nm0871860,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
nm0873613,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
nm0873707,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2
nm0873779,0,4,4,3,2,0,0,1,2,0,0,2,0,0,0,0,0,0
nm0874308,1,0,0,0,1,2,0,9,1,1,0,0,0,5,0,0,4,0
nm0874450,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,2,0,0
nm0874683,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0874844,2,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
nm0875212,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0
nm0875489,0,0,2,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0
nm0876227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
nm0877273,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
nm0877425,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
nm0877587,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
nm0877901,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
nm0878408,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0
nm0878494,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0878638,8,1,0,0,0,0,0,2,0,0,4,0,1,0,6,8,0,0
nm0878756,1,0,0,0,0,2,0,3,0,0,0,0,0,2,1,1,0,0
nm0879318,0,3,4,6,1,0,0,4,0,0,0,4,0,1,0,0,0,0
nm0880243,2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0
nm0880261,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0881038,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0
nm0881979,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
nm0882683,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0885575,1,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
nm0886668,0,0,0,1,2,0,0,5,1,0,0,1,0,3,0,1,1,0
nm0886861,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
nm0888418,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
nm0888743,5,3,0,0,1,1,0,4,0,0,1,0,1,0,2,5,1,0
nm0889513,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0
nm0889522,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0
nm0891216,4,4,0,0,3,1,0,1,1,0,0,0,0,1,2,2,1,0
nm0891554,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0
nm0892044,0,2,0,0,3,2,0,5,0,2,0,1,0,2,0,2,1,0
nm0892705,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
nm0893207,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0894156,2,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0
nm0894523,2,6,0,2,2,0,0,1,1,0,0,0,0,0,4,0,0,0
nm0896131,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0
nm0896830,0,3,0,0,2,1,0,2,0,0,0,0,1,2,0,1,1,0
nm0897045,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
nm0897118,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0898812,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,3
nm0899113,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
nm0899121,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0899531,0,1,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0
nm0899581,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0
nm0900140,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0902376,0,0,1,0,0,3,0,1,0,1,1,0,2,0,2,3,0,0
nm0903361,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0
nm0903456,5,3,3,3,3,0,0,1,0,0,1,0,0,1,1,1,1,0
nm0905071,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,0,0
nm0905152,7,2,1,1,0,2,0,3,0,0,0,0,0,1,7,6,0,0
nm0905154,7,2,1,1,0,2,0,3,0,0,0,0,0,1,7,6,0,0
nm0905458,0,0,0,0,3,0,0,1,0,0,0,0,0,3,1,0,0,0
nm0905498,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0
nm0905539,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0905592,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
nm0905858,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0905957,3,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0
nm0906476,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0906667,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
nm0906725,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0906997,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
nm0907003,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
nm0907186,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
nm0907929,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0908411,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
nm0908624,2,3,0,0,0,0,0,1,3,0,1,0,0,1,1,2,0,0
nm0908753,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0908824,4,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0
nm0908890,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0
nm0909556,0,2,0,8,7,0,0,0,3,0,0,2,1,0,0,0,0,0
nm0909638,2,7,1,0,3,2,0,4,9,0,3,1,0,0,0,3,0,0
nm0909727,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
nm0910550,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0
nm0910559,0,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
nm0910841,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0910924,1,0,0,0,2,0,0,3,0,0,0,0,0,4,0,1,1,0
nm0911486,1,1,0,0,5,1,0,3,1,0,0,0,0,1,0,0,1,0
nm0911599,0,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0911910,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
nm0913014,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0913346,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
nm0913670,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
nm0913860,2,1,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0
nm0913961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0914058,4,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0
nm0914245,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0914362,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0
nm0914536,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nm0915284,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0915465,1,0,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0
nm0916139,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,2
nm0917149,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
nm0917188,0,2,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0
nm0917833,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
nm0918339,1,1,1,1,6,1,0,0,1,0,0,0,0,1,2,1,0,0
nm0918711,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
nm0918861,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0918955,0,2,5,6,6,0,0,1,1,0,0,1,0,1,0,0,0,0
nm0919115,1,2,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0
nm0919289,0,0,0,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0
nm0919363,0,2,1,2,3,0,0,1,2,0,0,0,0,1,0,0,0,0
nm0919369,1,2,1,1,6,0,0,3,2,0,1,0,0,1,0,1,0,0
nm0919652,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0
nm0919815,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0919876,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0
nm0919925,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2
nm0920074,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0
nm0920108,0,0,0,1,6,0,0,1,1,0,0,0,0,3,0,0,0,0
nm0920229,6,4,0,0,0,0,0,1,1,0,2,0,1,0,9,2,0,0
nm0920543,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0
nm0920859,0,0,0,1,4,0,0,2,0,0,0,0,0,4,0,0,0,0
nm0921013,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0
nm0921631,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0921995,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0
nm0922143,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
nm0922724,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0922799,2,0,0,0,1,4,0,2,0,1,0,0,0,0,0,3,0,0
nm0922903,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0923319,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0
nm0923333,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0
nm0923585,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0923607,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
nm0923646,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0
nm0923736,5,5,3,3,5,0,0,2,2,0,3,1,0,1,6,1,0,0
nm0923941,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
nm0924065,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0924754,0,0,1,4,3,0,0,1,2,0,0,0,0,0,0,0,0,0
nm0924781,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
nm0925137,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
nm0925234,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0
nm0925276,0,3,4,6,1,0,0,4,0,0,0,4,0,1,0,0,0,0
nm0925380,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,3,0,0
nm0925482,1,0,0,0,0,0,0,2,0,0,1,0,2,0,1,2,0,0
nm0925493,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0
nm0925849,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
nm0926525,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
nm0926727,6,4,0,0,3,3,0,1,0,0,0,0,1,0,1,4,0,0
nm0926729,6,4,0,0,3,3,0,1,0,0,0,0,1,0,1,4,0,0
nm0927074,5,2,0,0,0,0,0,1,4,0,1,0,1,0,1,0,0,0
nm0927845,0,2,3,3,1,0,0,2,0,0,0,2,0,1,0,0,0,0
nm0928444,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
nm0928492,0,0,0,0,4,0,0,4,1,0,2,0,0,4,1,0,0,0
nm0928623,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
nm0928642,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
nm0929186,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0
nm0929349,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
