item,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
67620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
67665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
67695,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67734,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
67788,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
67799,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
67801,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
67867,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67923,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
67997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68073,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68135,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68159,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
68194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68205,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68237,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
68269,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68347,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
68358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68486,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68554,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
68659,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68749,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68793,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68848,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
68932,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
68941,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
68945,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68952,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
68954,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68959,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68963,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69134,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69140,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
69253,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69275,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
69278,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69306,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
69324,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
69394,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69406,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69436,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
69516,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
69524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69574,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69604,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69606,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
69640,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
69644,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69685,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69746,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69757,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
69784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69818,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
69844,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
69849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
69951,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70159,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
70183,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
70208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
70293,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
70305,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
70334,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
70336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70344,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70451,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70521,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
70533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70567,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70599,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
70643,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
70687,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
70728,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
70846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71033,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
71057,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
71129,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
71131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
71156,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
71211,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
71248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
71254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
71264,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71304,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
71325,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
71327,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
71429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71460,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71464,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71466,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
71484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
71518,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
71535,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71550,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
71579,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71668,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71691,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
71732,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71745,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
71823,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
71899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71902,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71928,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72011,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72043,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
72129,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
72131,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72165,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
72167,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72169,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72176,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
72209,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72226,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72294,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72308,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72356,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
72367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
72380,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
72386,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
72393,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
72395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72405,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72407,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
72479,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
72489,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
72641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72701,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
72703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72731,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
72733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72737,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
72741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72919,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
72982,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
73015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
73017,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
73023,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
73027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73101,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
73106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
73211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
73266,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
73268,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
73290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73319,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
73321,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
73344,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
73392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73608,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
73681,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73759,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73808,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
73854,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
73860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73881,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
73929,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
74089,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
74152,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
74154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
74156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
74228,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
74275,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
74282,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74450,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
74452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74458,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
74488,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
74508,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74510,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
74530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74532,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74541,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74545,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
74553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74573,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74624,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74685,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
74688,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
74727,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
74740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
74750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74754,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
74787,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74789,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74795,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
74851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74868,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
74916,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74944,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
74946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74948,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
75341,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75395,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
75805,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75813,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
75983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
76030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76054,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
76091,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
76093,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76173,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
76175,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76210,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
76251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76293,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
76738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
77191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
77206,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77233,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
77240,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77328,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
77330,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
77359,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
77364,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
77414,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77421,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
77427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77455,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
77540,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
77561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77798,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
77800,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77833,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77846,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
77854,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
77866,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
78034,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78039,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
78041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
78105,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
78116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78174,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
78316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
78349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
78469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78499,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78637,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78679,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
78703,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
78729,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
78772,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
78774,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78893,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79008,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
79073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79091,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
79132,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
79134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79139,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79185,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
79224,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79242,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
79251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
79274,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79318,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79357,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
79428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79533,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79588,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
79590,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
79592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79684,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
79695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79702,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
79720,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
79796,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
